run,pattern,uptake_factor,peak_ngu,auc_ngu_ms,excess_auc_ngu_ms,time_above_ms,near_saturation_ms,clearance_ms
131,Tonic,1.0,1.3666662935653344,237.40415176254845,2.4622418578596754,22.5,0.0,30.0
132,Tonic,1.0,1.4478064058307643,250.57646250493858,3.1735328439171475,27.25,0.0,29.75
133,Tonic,1.0,1.425895947230884,251.68484623325728,2.5344118655509953,24.25,0.0,32.0
134,Tonic,1.0,1.3369255696763016,243.83635804931987,2.2665107248896494,24.0,0.0,32.25
135,Tonic,1.0,1.181558860755595,230.76963851032133,0.6982200972017922,11.5,0.0,23.25
136,Tonic,1.0,1.1961593476112797,236.52997529445406,1.0073986396793009,16.25,0.0,29.5
137,Tonic,1.0,1.3057860310161702,257.8387153337276,3.6106047916268524,33.5,0.0,35.0
138,Tonic,1.0,1.2224694412924533,265.8156157982633,2.2934443885632385,27.75,0.0,32.0
139,Tonic,1.0,1.2395205896743575,242.905882950186,2.160163322532333,23.0,0.0,31.5
140,Tonic,1.0,1.310137058200404,250.14289098772542,2.5498331380874997,23.5,0.0,28.25
141,Tonic,1.0,1.5583744722993398,280.66519153731554,6.2979081151247716,44.5,0.0,30.75
142,Tonic,1.0,1.6216954701043211,260.48732433083245,5.131258180310076,28.5,0.0,40.0
143,Tonic,1.0,1.2361950363727212,248.94988273940166,2.5032726931323026,27.5,0.0,24.5
144,Tonic,1.0,1.251587009149574,252.0313595003196,2.0661838136187187,25.25,0.0,31.5
145,Tonic,1.0,1.2437416829773267,233.65658764029664,1.2106721625775598,15.75,0.0,31.75
146,Tonic,1.0,1.2412624507499976,251.0766376295148,1.9554848054389415,22.75,0.0,34.0
147,Tonic,1.0,1.4108572741861591,245.06387485137296,2.080140259316343,18.25,0.0,29.0
148,Tonic,1.0,1.4473564458597927,275.44976138176827,5.3383423439914655,40.25,0.0,32.25
149,Tonic,1.0,1.3529861735323327,261.0608838929589,2.3869367855777983,26.0,0.0,30.5
150,Tonic,1.0,1.1916742030250733,248.64071900718002,1.4469109583172335,21.5,0.0,33.0
151,Tonic,1.0,1.4842792414739143,271.5050431144653,5.587860010203295,39.5,0.0,25.75
152,Tonic,1.0,1.5355327546276203,265.0741036731165,5.703882884835494,39.0,0.0,28.0
153,Tonic,1.0,1.2819584003449433,246.39311761693924,2.210001406598229,24.0,0.0,34.75
154,Tonic,1.0,1.2882823357845223,245.93719478124666,1.3916637326101013,16.25,0.0,28.25
155,Tonic,1.0,1.4635300578669657,257.3327667211253,3.4014364812933096,28.75,0.0,30.75
156,Tonic,1.0,1.4474323683401429,250.33117671190627,3.450213833268686,25.25,0.0,33.25
157,Tonic,1.0,1.4559640470635156,250.70931527675515,4.106688131243759,30.25,0.0,28.75
158,Tonic,1.0,1.4961896780819135,262.43219748690007,5.460631701741409,30.5,0.0,37.0
159,Tonic,1.0,1.3196803253336378,257.4909363730966,2.8959764693941596,29.25,0.0,28.75
160,Tonic,1.0,1.3623064808245724,248.09458419336892,2.229889631474793,22.0,0.0,32.5
161,Tonic,1.0,1.1808613661353071,235.44961955688677,1.1575906355601528,16.0,0.0,27.0
162,Tonic,1.0,1.2881978024076057,252.66566870046867,1.6327313023795988,22.5,0.0,32.0
163,Tonic,1.0,1.370351255730224,244.51387020804856,2.1001794371330242,19.0,0.0,27.5
164,Tonic,1.0,1.4392667293987285,260.4784883024706,4.230061813716325,32.0,0.0,31.0
165,Tonic,1.0,1.3979655031449567,240.88341475535265,2.6914452873513905,19.5,0.0,29.25
166,Tonic,1.0,1.4824713893581982,273.02542982441895,5.475781504321911,40.25,0.0,29.5
167,Tonic,1.0,1.296029617456795,266.1752406702917,3.158297424332995,33.25,0.0,30.75
168,Tonic,1.0,1.2939376363876853,251.47328299273389,2.2685119095589092,23.75,0.0,33.5
169,Tonic,1.0,1.327556896019403,257.772346204474,2.5923509794107553,28.25,0.0,31.25
170,Tonic,1.0,1.3184229387943438,250.55420347501453,2.09509316777277,22.25,0.0,28.25
171,Tonic,1.0,1.2790289178307424,226.4439541566527,0.9800854935772072,10.5,0.0,27.0
172,Tonic,1.0,1.1328155932653554,218.01965836433232,0.3600221868775488,7.5,0.0,25.5
173,Tonic,1.0,1.375801002815745,240.63372361876074,2.5119529012021102,19.5,0.0,31.0
174,Tonic,1.0,1.1632408889270025,241.33089094659127,0.6501821793075429,12.25,0.0,29.75
175,Tonic,1.0,1.4848160057627613,253.38391399943322,3.425543866706974,25.5,0.0,30.0
176,Tonic,1.0,1.4873260226984568,257.37081865890707,3.424960841291547,26.75,0.0,29.0
177,Tonic,1.0,1.2468102772551897,231.19173715827048,1.0420889280460819,13.0,0.0,28.75
178,Tonic,1.0,1.3802005539381903,257.53360957629917,3.1051120539142567,29.75,0.0,30.25
179,Tonic,1.0,1.7045179880971946,263.3302166870493,5.981885322302446,32.0,0.0,27.0
180,Tonic,1.0,1.294563668503671,258.52235982236994,3.256726436419863,31.75,0.0,29.75
181,Tonic,1.0,1.3328429812260143,237.54311096227045,1.8659092173554428,18.5,0.0,28.25
182,Tonic,1.0,1.260402551395037,249.91986019787964,2.06952211561115,23.75,0.0,26.75
183,Tonic,1.0,1.4022024594635112,261.0566174391737,3.497451454734432,31.25,0.0,30.5
184,Tonic,1.0,1.2345022641836578,246.53969989765315,1.596300870901368,19.5,0.0,33.0
185,Tonic,1.0,1.3754357295153956,257.07202289251126,4.396495571862235,33.25,0.0,26.25
186,Tonic,1.0,1.4417398101454553,267.8070565558873,4.6027668234143935,37.0,0.0,32.0
187,Tonic,1.0,1.2470593022404948,245.96615959913214,1.3568199769217741,18.75,0.0,30.5
188,Tonic,1.0,1.327329962935789,262.36067174821153,3.7312200144077123,34.75,0.0,31.25
189,Tonic,1.0,1.321349705282078,251.42329066001548,2.8435930792779516,26.25,0.0,30.5
190,Tonic,1.0,1.5420371993875888,275.5431234615092,5.767103007193116,40.5,0.0,27.5
191,Tonic,1.0,1.1769108853320267,249.40732883616562,1.1569005652643285,18.0,0.0,29.5
192,Tonic,1.0,1.2074406759125826,253.74393405046493,1.589642958549938,22.75,0.0,33.25
193,Tonic,1.0,1.2541797974524043,263.13578566750033,2.697351895517766,30.0,0.0,28.5
194,Tonic,1.0,1.282957363071126,243.4996915028539,1.8066826214894818,20.75,0.0,31.0
195,Tonic,1.0,1.3235401636639919,235.05411770486586,1.3319327867747648,14.0,0.0,29.25
196,Tonic,1.0,1.2259335910274085,235.46416923439676,1.1309274916270253,14.0,0.0,28.0
197,Tonic,1.0,1.2477496929417635,256.54163383914016,1.8769859712314834,24.0,0.0,30.5
198,Tonic,1.0,1.242062146516317,239.83241161180422,1.8949140248170466,17.0,0.0,29.75
199,Tonic,1.0,1.3867964045880445,231.16470191177135,1.4995799565916434,11.75,0.0,26.75
200,Tonic,1.0,1.3574639038141005,246.4097176609023,2.23598094464694,20.75,0.0,31.5
201,Tonic,1.0,1.1745839236026085,240.50105463706248,0.8493306726069331,14.0,0.0,29.5
202,Tonic,1.0,1.3180580637429684,240.39415044994132,1.2756605752239858,13.25,0.0,31.75
203,Tonic,1.0,1.3548919521307936,264.3835410338371,3.8561800426163897,31.75,0.0,29.25
204,Tonic,1.0,1.4541253658953561,252.27874622942946,3.0390770917967904,24.5,0.0,31.0
205,Tonic,1.0,1.4477349627024343,257.2540409177758,3.4059958617230435,27.5,0.0,25.75
206,Tonic,1.0,1.2430293458964288,238.21951058173738,1.5611228374849127,19.75,0.0,31.5
207,Tonic,1.0,1.235032296707204,235.8312967254996,1.0643610770561198,13.5,0.0,26.25
208,Tonic,1.0,1.2647087411151987,240.10207979087292,1.7123082784252923,21.0,0.0,26.5
209,Tonic,1.0,1.386079169388856,278.538053747196,5.2582366415445065,42.0,0.0,29.75
210,Tonic,1.0,1.3975955983253028,255.73791640099847,2.415278497139453,25.0,0.0,26.5
211,Tonic,1.0,1.2931692835379947,270.1549850500362,3.712547739854584,37.25,0.0,29.0
212,Tonic,1.0,1.3256419083318964,255.70337043508667,2.748500604886549,26.5,0.0,28.75
213,Tonic,1.0,1.3178014096929007,244.83897654430376,2.278162038965802,21.5,0.0,31.25
214,Tonic,1.0,1.3309928493403451,256.97158930772065,3.53674531844088,27.5,0.0,31.75
215,Tonic,1.0,1.2816553149165895,229.65835178050736,1.591311677652637,14.75,0.0,32.25
216,Tonic,1.0,1.5808751302494306,258.29217589715364,4.691512932335266,28.75,0.0,32.25
217,Tonic,1.0,1.2746338790522005,226.50237913923303,1.68046298711642,16.25,0.0,34.5
218,Tonic,1.0,1.3868415595572028,246.7928625938054,3.5580578853610407,28.5,0.0,26.5
219,Tonic,1.0,1.437942186892419,245.1591323238349,2.890964775172152,24.5,0.0,27.25
220,Tonic,1.0,1.4272802711847732,247.4595950369724,3.640593229019315,23.75,0.0,33.25
221,Tonic,1.0,1.2245483034218063,253.82875974437945,2.155940757868768,25.75,0.0,27.5
222,Tonic,1.0,1.2369592468141444,237.34090778904672,1.3429408965218308,18.75,0.0,26.5
223,Tonic,1.0,1.2680862631431913,249.73133775967798,2.105225832484593,24.75,0.0,29.25
224,Tonic,1.0,1.23261908928243,247.77147202928816,2.0727706385090596,25.5,0.0,32.25
225,Tonic,1.0,1.3153873756435743,262.36226328612844,2.6564073413909925,28.25,0.0,29.0
226,Tonic,1.0,1.2278962781141225,249.57789591519483,1.98979850326098,22.75,0.0,31.0
227,Tonic,1.0,1.4505460126321115,254.1300504035877,4.16287549335014,30.75,0.0,34.25
228,Tonic,1.0,1.3317933657867966,231.91574791000457,1.8494552872705228,18.75,0.0,32.5
229,Tonic,1.0,1.2648931144432956,234.64594748116087,1.5610995404823944,16.5,0.0,34.25
230,Tonic,1.0,1.2965929111012322,240.3798006349495,2.2978982703761845,21.5,0.0,28.75
231,Tonic,1.0,1.1744672288162386,220.88611014603256,0.5210722911612918,8.25,0.0,28.5
232,Tonic,1.0,1.3934705817493176,262.19609140891384,3.8005290910596807,34.5,0.0,34.5
233,Tonic,1.0,1.4364067080125091,254.3297351386576,4.236844082178962,28.5,0.0,28.75
234,Tonic,1.0,1.3159910755293451,249.8413970906609,2.489865144534935,23.5,0.0,32.5
235,Tonic,1.0,1.4341243272938122,258.48449835757987,3.4291275351475035,27.0,0.0,28.75
236,Tonic,1.0,1.1525236274187147,237.6474180265019,0.6524986472955263,13.25,0.0,29.75
237,Tonic,1.0,1.3505329601046563,248.91699327215306,2.8717952838890852,25.75,0.0,30.25
238,Tonic,1.0,1.1001937916007942,228.914915368738,0.3045636290029875,7.5,0.0,28.5
239,Tonic,1.0,1.1969164182568763,235.47607824527785,0.9379576404591612,13.5,0.0,27.25
240,Tonic,1.0,1.2425267536867677,242.914419664529,1.3696248383807548,17.25,0.0,26.75
241,Tonic,1.0,1.456025781483743,256.0278317236202,3.60511657006987,26.5,0.0,35.5
242,Tonic,1.0,1.264313862108541,260.4402159344355,2.2869772063871108,27.0,0.0,29.0
243,Tonic,1.0,1.271363258989053,242.7305557661675,1.65522125950116,17.75,0.0,28.5
244,Tonic,1.0,1.4467792178548922,264.4380944835151,3.977453374655177,31.5,0.0,31.5
245,Tonic,1.0,1.3085317220902417,259.74189270685304,2.108896703953057,27.5,0.0,31.0
246,Tonic,1.0,1.2494735947639852,246.01327905094067,1.8768365814037382,22.0,0.0,27.0
247,Tonic,1.0,1.527333671218537,271.27347624054,5.507352436196286,37.75,0.0,34.0
248,Tonic,1.0,1.1572783860197837,235.43127493016306,0.6300254296485772,11.0,0.0,29.0
249,Tonic,1.0,1.3184564565527337,249.69367425427166,2.2537410317193314,23.5,0.0,28.5
250,Tonic,1.0,1.4785757858719044,260.53138474572523,3.564937962241045,28.75,0.0,26.25
251,Tonic,1.0,1.439445959464394,236.42601731523388,2.026697842489072,14.5,0.0,27.0
252,Tonic,1.0,1.3103954163610827,264.35330857429847,3.762889860422537,35.25,0.0,27.0
253,Tonic,1.0,1.4153725388782625,259.18915370360594,3.1397507177634316,29.75,0.0,33.25
254,Tonic,1.0,1.2624749194759854,256.8699707008848,2.0631632925798984,26.5,0.0,32.0
255,Tonic,1.0,1.3139368895265897,256.06426535932496,2.7612612403609873,26.25,0.0,29.75
256,Tonic,1.0,1.3164851582702142,229.62308589974856,1.2333066667504284,13.75,0.0,27.25
257,Tonic,1.0,1.2514542353088876,255.0431665266249,2.2584388983351626,23.75,0.0,32.75
258,Tonic,1.0,1.162410040159037,242.9042708082105,0.811729112127601,14.75,0.0,27.75
259,Tonic,1.0,1.33573144855039,250.8368382391823,2.692156412069209,26.75,0.0,32.5
260,Tonic,1.0,1.208933617630875,247.238837877378,1.4012247965737898,20.25,0.0,27.5
261,Tonic,1.0,1.3145623991770048,251.08271932015057,2.400762991273066,23.25,0.0,35.25
262,Tonic,1.0,1.4073381843151693,233.07338331554257,1.8813509226896215,13.75,0.0,26.25
263,Tonic,1.0,1.2534874876802158,274.47819814254257,3.966854775553593,38.0,0.0,30.75
264,Tonic,1.0,1.3682611479444482,260.3327176867377,3.7603927302507465,34.5,0.0,31.5
265,Tonic,1.0,1.277730283310726,236.22784227645388,1.591889770281475,19.75,0.0,32.75
266,Tonic,1.0,1.2812172063172471,243.62842427374906,1.5646223042736513,19.75,0.0,31.5
267,Tonic,1.0,1.2474667479788157,233.79132284698346,1.8517726597573911,19.75,0.0,28.0
268,Tonic,1.0,1.3105774379713149,249.74283930877044,2.6254334699106425,25.0,0.0,32.25
269,Tonic,1.0,1.2468212947545716,251.37835857342282,2.247183073621004,24.25,0.0,26.25
270,Tonic,1.0,1.3040957426767825,245.5312074206639,1.804566438951497,20.25,0.0,30.5
271,Tonic,1.0,1.4467217732117177,250.45063286721273,3.12731649028255,26.25,0.0,37.25
272,Tonic,1.0,1.2478069491639951,237.70222906822005,1.0647972354205275,13.5,0.0,28.5
273,Tonic,1.0,1.2322699593778215,235.47112581596633,0.8844469538691337,13.5,0.0,33.75
274,Tonic,1.0,1.3735236589479247,239.20435697938373,1.8775599536967682,16.25,0.0,27.0
275,Tonic,1.0,1.237269017744805,236.9666295936622,1.4952028089855887,18.0,0.0,30.75
276,Tonic,1.0,1.4136705363133042,240.39376778604608,2.597890662406938,18.75,0.0,27.0
277,Tonic,1.0,1.4110190280293038,271.5311788506534,4.9029389194961555,37.5,0.0,30.5
278,Tonic,1.0,1.258280824594787,238.61560490015205,1.5428912273499151,17.75,0.0,31.5
279,Tonic,1.0,1.36480544735618,249.57384699391542,3.5414268800335664,27.5,0.0,33.75
280,Tonic,1.0,1.3095645027386231,232.8308927116045,1.6246746888569477,15.5,0.0,28.25
281,Tonic,1.0,1.3408079740144017,268.8832012866586,4.427312361307028,38.0,0.0,29.75
282,Tonic,1.0,1.3741095924329805,271.33032191303454,4.353268167981036,38.5,0.0,32.75
283,Tonic,1.0,1.2055609605719932,249.50728568570187,1.493028767396714,20.75,0.0,31.0
284,Tonic,1.0,1.3979184194351721,227.70010099998711,1.705612948562074,13.5,0.0,26.75
285,Tonic,1.0,1.309031899684406,232.58366332548465,2.004023811139496,20.0,0.0,26.5
286,Tonic,1.0,1.274824456238923,252.07511077613498,1.9987335243697715,22.0,0.0,30.5
287,Tonic,1.0,1.2679253884537711,227.28438159149326,0.8550919999876236,9.75,0.0,26.5
288,Tonic,1.0,1.291273148542887,236.73373277040884,1.6331458419874603,13.75,0.0,30.0
289,Tonic,1.0,1.4617645718842176,271.9659851355477,5.9084090892297425,41.75,0.0,34.25
290,Tonic,1.0,1.3883106722951375,247.3469899684381,2.097629127673234,19.5,0.0,27.0
291,Tonic,1.0,1.2686017269697853,256.2253265273416,1.790314372614241,22.75,0.0,26.25
292,Tonic,1.0,1.5455993128456527,253.9751241689884,4.990189793014932,32.5,0.0,36.25
293,Tonic,1.0,1.2672063607727684,247.13216628469283,2.788924982228569,24.25,0.0,34.0
294,Tonic,1.0,1.2244232278732738,243.93518911525894,1.1554813231850578,16.5,0.0,31.25
295,Tonic,1.0,1.2255379577175982,241.33032011738325,1.349538644517461,19.5,0.0,29.25
296,Tonic,1.0,1.407340211105766,249.6015723250568,2.4687699772698175,24.5,0.0,26.5
297,Tonic,1.0,1.336589270628384,257.549109937969,4.020793911457255,32.5,0.0,30.5
298,Tonic,1.0,1.1898103422873187,236.02115783443992,1.057103620083914,13.75,0.0,30.75
299,Tonic,1.0,1.2973230304977328,241.9221684423595,1.445730376538445,19.25,0.0,30.75
0,Tonic,1.25,1.2884381692701712,183.0640808129129,1.55815616387828,17.25,0.0,24.75
1,Tonic,1.25,1.2909470477726148,191.13396038128678,1.8653761993761286,17.75,0.0,22.75
2,Tonic,1.25,1.2595583558164114,209.51127590770608,2.491614176447251,26.75,0.0,26.0
3,Tonic,1.25,1.351496497441589,198.30100941634993,1.7772486091296185,18.0,0.0,24.5
4,Tonic,1.25,1.3725698277901794,203.91768246696577,2.2717264836901965,22.5,0.0,24.5
5,Tonic,1.25,1.303935281886946,205.68586337664598,1.9847036526785886,21.0,0.0,23.25
6,Tonic,1.25,1.164964456487613,184.8691687462791,0.7668178332803297,11.5,0.0,24.25
7,Tonic,1.25,1.3633375642074737,193.0985963222531,1.9227490150425701,18.25,0.0,24.25
8,Tonic,1.25,1.2470404772380481,208.0014797568187,1.9145061143581117,21.0,0.0,24.25
9,Tonic,1.25,1.300090766368705,193.71633581842875,1.424467584466337,15.5,0.0,25.75
10,Tonic,1.25,1.2477701153563603,202.54418565663238,1.9041766005170144,20.0,0.0,27.0
11,Tonic,1.25,1.3630094031462516,208.2823443603005,2.8298990080493485,24.25,0.0,23.75
12,Tonic,1.25,1.3749495901890982,220.0842768369181,4.131457242487095,30.75,0.0,23.75
13,Tonic,1.25,1.6049224461890785,204.80333460460977,3.3144927983931076,20.75,0.0,23.0
14,Tonic,1.25,1.291255627585393,204.62638222920717,1.5114691721605875,18.0,0.0,23.75
15,Tonic,1.25,1.439346338239547,201.86735036658757,2.7427228687445533,19.5,0.0,22.5
16,Tonic,1.25,1.2180378766870188,195.6769145551718,1.1115350098202663,14.75,0.0,23.75
17,Tonic,1.25,1.395124185769973,196.1703498807939,2.28651724762488,19.75,0.0,26.0
18,Tonic,1.25,1.2661972878458505,206.53579466476475,2.3827561590828945,21.75,0.0,24.25
19,Tonic,1.25,1.4368258781273893,198.73940193348272,2.685782416436858,19.75,0.0,23.25
20,Tonic,1.25,1.3322828176701962,193.9367967574494,1.4610560371389236,15.5,0.0,22.0
21,Tonic,1.25,1.5356600383155723,214.5930986669775,3.4555508778439608,25.5,0.0,25.25
22,Tonic,1.25,1.3307192902299125,195.55070427769388,2.4368241366963073,19.75,0.0,19.5
23,Tonic,1.25,1.240386147929127,195.00763879561774,1.4666428561630118,17.0,0.0,23.0
24,Tonic,1.25,1.223283071034466,204.07463429513024,1.4261296134950188,18.5,0.0,27.0
25,Tonic,1.25,1.3151112424811238,198.52190700674694,1.7076447318872199,17.25,0.0,20.75
26,Tonic,1.25,1.430761211137472,195.1661107124524,2.011539523734885,16.0,0.0,23.25
27,Tonic,1.25,1.4057696934746933,209.30598374785757,2.709061829888493,23.5,0.0,22.25
28,Tonic,1.25,1.163148251245269,201.72592161753278,0.7866315634810827,15.0,0.0,24.25
29,Tonic,1.25,1.2690142777494717,194.00845180349745,1.3222433172601082,15.0,0.0,22.75
30,Tonic,1.25,1.3965283664122694,205.9792314519407,2.540695314097685,20.0,0.0,21.0
31,Tonic,1.25,1.177969160365182,185.48601586474328,0.7385523133455328,9.75,0.0,22.75
32,Tonic,1.25,1.2682468632264248,196.709881603706,1.6905485988466318,17.5,0.0,25.25
33,Tonic,1.25,1.3232445303625024,199.7308274947214,2.4211560224840665,21.25,0.0,23.75
34,Tonic,1.25,1.3953529008880408,214.65994000270427,3.236021668579944,28.0,0.0,21.75
35,Tonic,1.25,1.238273993997439,199.2995047891086,1.0369636388204957,14.25,0.0,23.5
36,Tonic,1.25,1.3230373484686344,201.18060386954556,2.4659910741288513,21.25,0.0,26.25
37,Tonic,1.25,1.3259870271517784,203.65873222665942,2.4938073241908247,24.75,0.0,22.5
38,Tonic,1.25,1.2798660859857023,202.77151456772788,2.412064949655549,24.25,0.0,26.25
39,Tonic,1.25,1.265699705050948,195.1541996987569,1.7167205878232608,19.0,0.0,25.75
40,Tonic,1.25,1.2431983332779908,196.8902182356888,1.1459625708153793,15.75,0.0,24.0
41,Tonic,1.25,1.3495698303976926,210.97371491628198,2.8174956569808653,25.25,0.0,24.25
42,Tonic,1.25,1.2358693510525662,201.32040841446644,1.5959800424766437,20.0,0.0,24.5
43,Tonic,1.25,1.2607880579992972,202.5301775236547,1.1774445173801993,15.75,0.0,22.0
44,Tonic,1.25,1.229397161338354,195.1392796015238,1.2827667188587495,14.75,0.0,23.75
45,Tonic,1.25,1.3345115603991375,196.9507813660037,1.3805148920022818,14.5,0.0,23.0
46,Tonic,1.25,1.2457115034205812,206.77297110421478,2.059396129674965,22.0,0.0,22.5
47,Tonic,1.25,1.4452334097742008,199.16331323275855,2.5671130564422837,19.0,0.0,27.25
48,Tonic,1.25,1.1634676394744004,195.8139585113568,0.8139469288079273,12.75,0.0,22.25
49,Tonic,1.25,1.3012640323392408,189.7678894650948,1.5373770160870204,17.0,0.0,21.0
50,Tonic,1.25,1.3765367244050748,204.4332711668363,2.988980564653132,23.25,0.0,22.0
51,Tonic,1.25,1.5091398370285,193.90228382932705,2.8310479374401636,19.5,0.0,19.25
52,Tonic,1.25,1.3240060765486381,197.202636344928,1.8204811697303598,15.5,0.0,23.0
53,Tonic,1.25,1.3435893249696678,200.83580016632968,1.6604432846804482,17.0,0.0,22.5
54,Tonic,1.25,1.3927580426896788,222.58506275690357,3.8906449972226294,31.25,0.0,23.25
55,Tonic,1.25,1.313789556016736,204.79501111060995,2.1368741134781066,22.25,0.0,24.75
56,Tonic,1.25,1.2637986404624901,192.3450040077477,1.342708872943952,15.75,0.0,23.5
57,Tonic,1.25,1.2085962958663108,190.09478443429666,0.6503195300506321,11.0,0.0,24.75
58,Tonic,1.25,1.3189425282488072,199.16290801405373,1.8476134334638108,18.5,0.0,22.25
59,Tonic,1.25,1.2330895150605266,196.81117221430816,1.5177047661798313,16.0,0.0,22.75
60,Tonic,1.25,1.158179005625946,192.32537685248568,0.8159074245758797,13.25,0.0,25.25
61,Tonic,1.25,1.3258560137874467,187.17320024109003,1.2582886796299178,12.75,0.0,21.75
62,Tonic,1.25,1.4244593467443245,192.81209925552457,2.347411397885715,16.75,0.0,24.75
63,Tonic,1.25,1.3149778420657736,189.5889850741893,1.1959511094689397,13.5,0.0,23.25
64,Tonic,1.25,1.3142551485665506,202.1128854006774,2.623504553542757,22.75,0.0,28.25
65,Tonic,1.25,1.2179669983034997,196.13281603021596,1.007326392841459,14.5,0.0,24.25
66,Tonic,1.25,1.3324265611594808,191.76421287415272,1.948415462255837,16.25,0.0,22.25
67,Tonic,1.25,1.2752838548821372,203.78038258221812,1.896887629363101,20.75,0.0,23.5
68,Tonic,1.25,1.2860224733721084,183.54769390239017,1.3956123606105948,13.25,0.0,20.75
69,Tonic,1.25,1.276722829171242,201.09871247085337,1.5098201255718666,18.0,0.0,23.75
70,Tonic,1.25,1.2345116330799757,185.94711879415524,1.0339150662202807,13.0,0.0,25.0
71,Tonic,1.25,1.3390432998576531,185.76228611791856,1.6294429839428488,13.75,0.0,27.75
72,Tonic,1.25,1.353826038110959,205.8502063176663,2.5014171555185314,23.0,0.0,19.75
73,Tonic,1.25,1.084592173364306,187.63082338383134,0.2239438656606475,7.25,0.0,21.5
74,Tonic,1.25,1.3504949141560414,195.8919130360661,1.392888116691656,13.75,0.0,20.25
75,Tonic,1.25,1.2756738275111066,185.95241010061568,1.1535754129205553,11.25,0.0,23.25
76,Tonic,1.25,1.1857854971178576,181.61434248249688,0.5073501840912915,7.5,0.0,26.0
77,Tonic,1.25,1.4034166340308882,210.73155351503203,3.7349786464527064,27.75,0.0,28.5
78,Tonic,1.25,1.1525133461723598,196.527443603754,0.7103352090330546,12.5,0.0,21.25
79,Tonic,1.25,1.4143109791015958,187.991208082419,1.575038302988454,12.5,0.0,22.25
80,Tonic,1.25,1.2576151709576988,216.0353519367921,2.35678902454627,27.25,0.0,24.25
81,Tonic,1.25,1.4105154482186353,203.43320509776328,2.540101119702062,20.5,0.0,24.75
82,Tonic,1.25,1.3224544077920302,187.84285140065344,1.7297643058568508,15.25,0.0,23.0
83,Tonic,1.25,1.3146163328818183,204.45233632074095,2.468956524728394,23.5,0.0,22.5
84,Tonic,1.25,1.248854445574975,199.24488415032644,1.290201790089623,15.5,0.0,24.25
85,Tonic,1.25,1.4067851193721286,200.99456764259895,3.011841317827559,24.0,0.0,22.5
86,Tonic,1.25,1.2287121029743213,207.38930828886197,1.4969781898223375,19.75,0.0,24.25
87,Tonic,1.25,1.3964088693919876,199.07224269741099,2.4754438356218165,17.75,0.0,23.5
88,Tonic,1.25,1.1399458570308498,185.53221459434755,0.3734793057353942,7.0,0.0,21.75
89,Tonic,1.25,1.3427686015128355,210.55308476584946,2.3860097260555526,24.25,0.0,26.5
90,Tonic,1.25,1.3101609746846798,211.01105183913336,2.9202932675677578,28.0,0.0,26.75
91,Tonic,1.25,1.4756900812632263,191.45010123077185,2.2341186153026684,15.25,0.0,23.75
92,Tonic,1.25,1.3967998575780602,176.7107890173024,1.398765353092399,11.25,0.0,24.75
93,Tonic,1.25,1.3159712891475164,216.8973537274992,3.0354574587393537,28.0,0.0,21.75
94,Tonic,1.25,1.2338730501300434,191.82881970681927,1.3268521960483615,13.5,0.0,22.5
95,Tonic,1.25,1.3586213551172641,191.50177228008923,1.4262814266124728,14.5,0.0,21.5
96,Tonic,1.25,1.551443854881389,229.89240226266097,4.565588827337223,35.75,0.0,26.0
97,Tonic,1.25,1.2671746848407903,197.35704788493797,1.353265507924566,16.5,0.0,20.75
98,Tonic,1.25,1.4600393174472588,213.376524820637,4.5285745073178685,30.25,0.0,21.0
99,Tonic,1.25,1.175980496256942,201.72476453396527,1.0373619842727402,15.0,0.0,24.25
100,Tonic,1.25,1.2611952165032754,194.03771222474722,1.3313903378182952,15.75,0.0,23.75
101,Tonic,1.25,1.4895717561987918,220.75908719868465,4.872029833087888,34.75,0.0,27.5
102,Tonic,1.25,1.35441688217112,188.81161973500184,1.294394794356003,12.0,0.0,22.25
103,Tonic,1.25,1.4793666973172026,221.46390388868463,3.8692875755133818,33.25,0.0,26.25
104,Tonic,1.25,1.3329007681810996,214.16250824850025,2.417829456708179,28.25,0.0,27.0
105,Tonic,1.25,1.3753460235140111,214.84845956584653,3.730239263648661,29.5,0.0,27.25
106,Tonic,1.25,1.5682084838747057,215.61449819899138,5.458269632484497,34.0,0.0,21.25
107,Tonic,1.25,1.199798737071076,178.08610724703414,0.7158195195046362,8.75,0.0,21.75
108,Tonic,1.25,1.390232095184097,204.78684937883546,2.719240702464967,26.25,0.0,20.0
109,Tonic,1.25,1.3646660308708376,191.89072985964393,1.3123217367522555,11.0,0.0,26.25
110,Tonic,1.25,1.3063521563843428,191.43725553526681,1.2685620989069712,14.25,0.0,23.75
111,Tonic,1.25,1.4550921742167753,205.84258186740476,2.5558830100764562,21.0,0.0,26.75
112,Tonic,1.25,1.279886807391309,213.38254917127173,2.4398109858293386,25.5,0.0,22.0
113,Tonic,1.25,1.3467038174489472,193.4770964414506,1.5850590822569954,14.25,0.0,25.25
114,Tonic,1.25,1.342179932596453,219.60445758575023,3.1317356792267668,29.75,0.0,27.0
115,Tonic,1.25,1.1232350007836167,183.107319674067,0.3160639926386363,6.25,0.0,22.75
116,Tonic,1.25,1.2362545665297213,183.51604488149565,0.6556049750803443,8.5,0.0,23.75
117,Tonic,1.25,1.2366394679265793,213.049472709299,2.1044062238709507,26.0,0.0,26.0
118,Tonic,1.25,1.398114910250419,215.44145243794705,2.692416199211317,24.0,0.0,25.0
